RowNumber,CustomerId,Apellido,CreditScore,Pais,Genero,Edad,Estadia,Balance,Numero de productos,Tiene tarjeta de crédito,Activo,EstimatedSalary,Salida,Queja,Nivel satisfacción,Tipo de tarjeta,Puntos ganados
2933.0,15724858,Begum,688,Francia,Mujer,54,9,0.0,1,1,0,191212.63,1,1,5,GOLD,746
2935.0,15690188,Maclean,631,Francia,Hombre,33,7,0.0,1,1,1,58043.02,1,1,2,SILVER,715
2937.0,15671766,Enyinnaya,599,Francia,Hombre,44,10,118577.24,1,1,1,31448.52,0,0,2,SILVER,785
2938.0,15782806,Watson,718,España,Hombre,28,6,0.0,2,1,0,146875.86,0,0,4,DIAMOND,319
2939.0,15764419,Langdon,730,Francia,Hombre,27,5,0.0,2,1,1,116081.93,0,0,3,GOLD,480
2943.0,15715541,Yang,850,Francia,Mujer,42,9,113311.11,1,1,1,198193.75,0,0,1,SILVER,988
2944.0,15639277,Lin,678,Francia,Mujer,41,9,0.0,1,0,0,13160.03,0,0,5,DIAMOND,911
2945.0,15798850,Goddard,576,Francia,Hombre,32,7,0.0,2,1,0,4660.91,0,0,5,PLATINUM,722
2946.0,15776348,Rogers,835,Alemania,Hombre,20,4,124365.42,1,0,0,180197.74,1,1,3,GOLD,812
2948.0,15793813,Onochie,774,Francia,Hombre,36,7,103688.19,1,0,1,118971.74,0,0,1,SILVER,275
2949.0,15694395,Ts'ui,620,Francia,Mujer,29,1,138740.24,2,0,0,154700.61,0,0,2,SILVER,271
2950.0,15764195,Newsom,519,España,Hombre,39,4,111900.14,1,1,1,97577.17,0,0,2,PLATINUM,377
2951.0,15744919,Genovese,734,España,Mujer,37,0,152760.24,1,1,1,48990.5,0,0,4,DIAMOND,763
2953.0,15654901,Horton,733,Francia,Hombre,51,10,141556.96,1,1,0,130189.53,0,0,3,SILVER,800
2956.0,15807481,Peng,577,Francia,Mujer,46,1,0.0,1,1,1,158750.53,0,0,4,SILVER,800
2958.0,15789109,Watson,686,Francia,Mujer,41,10,0.0,1,1,1,144272.71,1,1,5,GOLD,875
2961.0,15595135,Solomon,778,Alemania,Mujer,29,7,123229.46,1,1,0,181221.09,0,0,3,PLATINUM,977
2963.0,15605000,John,550,Francia,Hombre,38,9,140278.99,3,1,1,171457.06,1,1,5,GOLD,230
2966.0,15654574,Onyekachi,499,Alemania,Hombre,36,5,131142.53,2,1,0,174918.46,0,0,5,PLATINUM,941
2967.0,15577178,Genovese,511,Francia,Hombre,45,5,68375.27,1,1,0,193160.25,1,1,1,DIAMOND,351
2968.0,15595324,Daniels,579,Alemania,Mujer,39,5,117833.3,3,0,0,5831.0,1,1,3,GOLD,778
2970.0,15726358,Chiemenam,681,Francia,Hombre,34,7,0.0,2,0,0,130686.59,0,0,4,DIAMOND,742
2974.0,15651983,Fang,591,Francia,Mujer,56,9,128882.49,1,1,1,196241.94,1,1,2,DIAMOND,658
2975.0,15746737,Eames,565,Alemania,Hombre,59,9,69129.59,1,1,1,170705.53,0,0,5,PLATINUM,558
2976.0,15774179,Sutherland,487,Francia,Hombre,37,6,0.0,2,1,1,126477.41,0,0,2,SILVER,701
2978.0,15655123,Dumetolisa,505,España,Mujer,45,9,131355.3,3,1,0,195395.33,1,1,2,PLATINUM,661
2979.0,15595917,Mackay,580,Francia,Mujer,35,1,102097.33,1,0,1,168285.85,0,0,4,DIAMOND,778
2980.0,15668385,Dellucci,642,Francia,Hombre,40,1,154863.15,1,1,1,138052.51,0,0,4,SILVER,716
2982.0,15711218,Parry,616,Alemania,Hombre,39,2,121704.32,2,1,0,55556.3,0,0,4,PLATINUM,346
2983.0,15798659,Kennedy,526,España,Mujer,43,3,0.0,2,1,0,31705.19,0,0,5,PLATINUM,989
2985.0,15694946,Hanson,663,Francia,Hombre,35,9,0.0,2,1,1,195580.28,0,0,2,DIAMOND,569
2986.0,15631912,T'ao,840,Francia,Hombre,30,8,136291.71,1,1,0,54113.38,0,0,3,PLATINUM,938
2988.0,15682268,Steere,676,Alemania,Mujer,26,1,108348.66,1,0,0,60231.74,1,1,4,SILVER,244
2991.0,15809823,Thurgood,491,Alemania,Hombre,19,2,125860.2,1,0,0,129690.5,0,0,2,SILVER,894
2992.0,15699284,Johnson,584,Francia,Hombre,49,8,172713.44,1,1,0,113860.81,0,0,2,DIAMOND,475
2993.0,15786993,Lung,810,Francia,Mujer,51,5,0.0,2,0,1,184524.74,0,0,1,DIAMOND,527
2994.0,15709441,Cocci,745,España,Mujer,59,8,0.0,1,1,1,36124.98,0,0,2,DIAMOND,949
2995.0,15710257,Matveyeva,625,Francia,Mujer,39,3,130786.92,1,0,1,121316.07,0,0,2,DIAMOND,650
2999.0,15766289,Dickinson,751,Francia,Hombre,47,5,142669.93,2,1,0,162760.96,0,0,3,PLATINUM,627
3000.0,15593014,Evseyev,525,Francia,Hombre,33,1,112833.35,1,0,1,175178.56,0,0,3,PLATINUM,590
3001.0,15584545,Aksenov,532,Francia,Mujer,40,5,0.0,2,0,1,177099.71,0,0,4,DIAMOND,712
3002.0,15675949,Fleming,696,España,Mujer,43,4,0.0,2,1,1,66406.37,0,0,4,DIAMOND,678
3003.0,15672091,Ulyanov,786,Alemania,Mujer,32,2,104336.43,2,0,0,59559.81,0,0,3,GOLD,240
3004.0,15801658,Summers,580,Francia,Hombre,55,6,104305.74,1,0,1,175750.21,0,0,5,GOLD,432
3006.0,15789863,Kazakova,683,Francia,Hombre,39,4,0.0,2,1,0,171716.81,0,0,2,GOLD,913
3007.0,15720943,Pirozzi,747,Francia,Mujer,45,1,114959.12,1,1,0,189362.39,1,1,1,DIAMOND,727
3011.0,15619653,Hannaford,666,Francia,Hombre,47,2,0.0,1,1,0,35046.97,1,1,4,GOLD,354
3013.0,15739160,Mahon,849,Francia,Mujer,41,9,115465.28,1,1,0,103174.5,0,0,3,GOLD,623
3015.0,15679297,Volkova,628,España,Hombre,43,3,184926.61,1,1,0,122937.57,0,0,4,GOLD,642
3017.0,15642725,Madison,797,Francia,Hombre,32,10,114084.6,1,0,1,125782.29,0,0,1,SILVER,543
3018.0,15701962,Scott,590,España,Mujer,29,2,166930.76,2,1,0,122487.73,0,0,3,SILVER,768
3019.0,15811613,Voss,588,Francia,Mujer,27,8,0.0,1,1,0,20066.38,0,0,5,DIAMOND,367
3020.0,15741049,Colebatch,577,Francia,Hombre,29,7,0.0,2,1,1,55473.15,0,0,5,GOLD,488
3021.0,15724423,Wilson,571,Francia,Mujer,38,6,107193.82,2,0,0,38962.94,0,0,4,PLATINUM,670
3022.0,15574305,T'ang,680,Francia,Hombre,36,3,116275.12,1,1,1,63795.8,0,0,4,GOLD,883
3024.0,15697020,Hs?eh,618,Francia,Hombre,39,2,91068.56,1,1,0,26578.69,0,0,2,GOLD,244
3025.0,15610801,Pan,648,Alemania,Hombre,41,5,123049.21,1,0,1,5066.76,0,0,3,DIAMOND,946
3026.0,15745232,Chikelu,759,Francia,Mujer,39,6,0.0,2,1,1,140497.67,0,0,4,SILVER,500
3028.0,15792102,Yefremova,774,Francia,Mujer,42,3,137781.65,1,0,0,199316.19,0,0,1,SILVER,879
3030.0,15801247,Fan,605,España,Hombre,39,10,105317.73,2,1,0,138021.36,0,0,1,PLATINUM,798
3031.0,15725660,Dellucci,676,Francia,Hombre,20,1,80569.73,1,0,0,68621.98,0,0,3,DIAMOND,381
3032.0,15638963,Garran,678,Francia,Mujer,22,4,174852.89,1,1,1,28149.06,0,0,3,PLATINUM,333
3033.0,15800061,Moretti,495,España,Mujer,45,3,89158.94,3,1,0,135169.76,1,1,1,PLATINUM,284
3034.0,15578006,Yao,787,Francia,Mujer,85,10,0.0,2,1,1,116537.96,0,0,2,GOLD,542
3035.0,15668504,Lucchesi,770,Francia,Hombre,36,2,89800.14,1,1,1,105922.69,0,0,1,SILVER,676
3036.0,15687491,Nkemdilim,817,Alemania,Hombre,45,9,101207.75,1,0,0,88211.12,1,1,2,SILVER,847
3038.0,15741094,Sagese,693,Francia,Hombre,21,1,0.0,2,1,1,3494.02,0,0,3,PLATINUM,931
3039.0,15807909,Rubensohn,744,Francia,Hombre,47,9,0.0,2,1,0,113163.17,0,0,2,PLATINUM,743
3041.0,15617134,Iqbal,716,Francia,Hombre,38,4,0.0,2,1,0,189678.7,0,0,3,GOLD,756
3045.0,15750839,Burns,649,España,Hombre,29,2,45022.23,1,1,1,173495.77,0,0,4,PLATINUM,595
3046.0,15749130,Dyer,621,Alemania,Hombre,27,1,74298.43,1,1,1,52581.96,0,0,5,PLATINUM,281
3048.0,15767871,H?,784,España,Hombre,48,7,0.0,2,1,1,182609.97,0,0,1,DIAMOND,354
3050.0,15576219,Cameron,615,Francia,Hombre,32,4,0.0,2,1,1,6225.63,0,0,4,GOLD,294
3051.0,15699247,Chapman,791,Francia,Mujer,44,5,0.0,2,1,1,123977.86,1,1,2,PLATINUM,430
3054.0,15610140,He,601,Francia,Mujer,34,5,0.0,2,1,0,27022.57,0,0,3,PLATINUM,498
3055.0,15791174,Leibius,540,España,Hombre,67,1,88382.01,1,0,1,59457.0,0,0,4,GOLD,409
3057.0,15762605,Wall,685,Francia,Hombre,58,1,104796.54,1,1,1,154181.41,0,0,3,GOLD,673
3058.0,15598840,Moretti,680,Francia,Hombre,33,1,123082.08,1,1,0,134960.98,0,0,5,GOLD,302
3059.0,15744279,Patterson,680,España,Mujer,58,8,0.0,2,1,1,65708.5,0,0,5,GOLD,743
3061.0,15599533,Tsao,569,Francia,Mujer,43,7,0.0,2,1,1,77703.19,0,0,2,SILVER,271
3062.0,15757837,Kao,584,Alemania,Hombre,33,3,88311.48,2,1,1,177651.38,0,0,1,SILVER,882
3064.0,15578738,Tuan,609,Francia,Hombre,32,7,71872.19,1,1,1,151924.9,0,0,2,SILVER,484
3065.0,15762228,Barnes,506,España,Hombre,35,6,110046.93,2,1,0,26318.73,0,0,1,GOLD,606
3069.0,15587013,Tien,653,Francia,Mujer,31,7,102575.04,1,1,1,11043.54,0,0,5,GOLD,283
3070.0,15570932,Pirozzi,666,Francia,Hombre,43,7,137780.74,2,1,1,119100.05,1,1,3,SILVER,817
3071.0,15794661,Liu,674,España,Hombre,32,2,0.0,2,1,0,140579.17,0,0,1,DIAMOND,787
3073.0,15644296,Scott,740,Francia,Mujer,30,8,105209.54,1,1,0,1852.58,0,0,4,SILVER,814
3074.0,15614420,Gerasimova,531,Alemania,Mujer,32,0,109570.21,2,1,1,172049.84,0,0,3,GOLD,584
3075.0,15609653,Ifeatu,614,Alemania,Mujer,44,6,118715.86,1,1,0,133591.11,1,1,2,DIAMOND,704
3077.0,15584114,Ogbonnaya,678,Alemania,Mujer,43,2,153393.18,2,1,1,193828.27,0,0,1,GOLD,274
3078.0,15673367,Humffray,587,Alemania,Hombre,33,6,132603.36,1,1,0,55775.72,0,0,1,SILVER,479
3080.0,15774727,Monaldo,757,Alemania,Mujer,34,1,129398.01,2,0,0,44965.44,0,0,4,PLATINUM,276
3083.0,15759066,Carpenter,483,Francia,Mujer,44,5,136836.49,1,1,0,192359.9,1,1,1,SILVER,853
3084.0,15814816,Kambinachi,466,Francia,Hombre,40,4,91592.06,1,1,0,141210.18,1,1,1,SILVER,977
3086.0,15571059,Martin,734,Francia,Mujer,54,3,0.0,1,1,0,130805.54,1,1,4,SILVER,505
3088.0,15715160,Khan,439,Francia,Hombre,36,2,165536.28,2,1,1,123956.83,0,0,3,DIAMOND,877
3092.0,15662901,Hu,656,Francia,Hombre,37,2,0.0,2,0,1,67840.81,0,0,2,SILVER,436
3094.0,15667742,Vincent,627,España,Hombre,41,5,100880.76,1,0,1,134665.25,0,0,4,GOLD,395
3096.0,15680243,Brown,792,Francia,Hombre,19,7,143390.51,1,1,0,33282.84,0,0,4,DIAMOND,391
3097.0,15745083,Lei,613,Alemania,Hombre,59,8,91415.76,1,0,0,27965.0,1,1,2,DIAMOND,422
3098.0,15708228,Toscani,476,Alemania,Hombre,30,3,134366.42,1,1,0,68343.53,0,0,4,GOLD,709
3099.0,15628523,Chien,539,Francia,Mujer,24,3,0.0,2,1,1,198161.07,0,0,4,PLATINUM,449
3101.0,15735549,Lori,810,Alemania,Hombre,35,3,96814.46,2,1,1,120511.03,0,0,1,GOLD,275
3102.0,15809347,Fanucci,763,Alemania,Hombre,32,9,160680.41,1,1,0,30886.35,0,0,3,DIAMOND,600
3103.0,15660866,Chimaobim,640,Francia,Mujer,29,3,0.0,2,1,0,2743.69,0,0,1,SILVER,956
3106.0,15794566,Kirsova,678,Francia,Mujer,28,4,0.0,2,1,1,144423.17,1,1,5,PLATINUM,772
3107.0,15800890,T'ien,554,Francia,Mujer,45,6,0.0,2,1,1,181204.5,0,0,3,DIAMOND,802
3108.0,15697424,Ku,597,España,Mujer,30,2,119370.11,1,1,1,182726.22,1,1,4,SILVER,851
3109.0,15724536,Chin,560,España,Mujer,28,1,0.0,2,1,1,120880.72,0,0,3,SILVER,451
3112.0,15657163,Cockrum,623,Alemania,Hombre,42,1,149332.48,2,1,0,100834.22,0,0,4,DIAMOND,320
3113.0,15622478,Greaves,698,Francia,Mujer,40,7,105061.74,3,1,0,107815.31,1,1,1,DIAMOND,448
3114.0,15779529,Grant,620,Francia,Hombre,32,7,0.0,2,1,1,34665.79,0,0,3,PLATINUM,479
3116.0,15582066,Maclean,561,Francia,Hombre,21,4,0.0,1,1,1,36942.35,0,0,3,DIAMOND,699
3117.0,15666675,Hsieh,753,Francia,Mujer,39,7,155062.8,1,1,1,16460.77,0,0,3,GOLD,674
3119.0,15789432,Mazzanti,451,Francia,Hombre,33,6,0.0,2,1,0,184954.11,0,0,3,GOLD,268
3120.0,15663161,Chiu,680,Alemania,Mujer,51,5,143139.87,1,0,0,47795.43,1,1,1,DIAMOND,338
3121.0,15694879,Reeves,590,España,Mujer,23,7,0.0,2,1,0,196789.9,0,0,1,SILVER,469
3122.0,15593715,Castiglione,634,Alemania,Hombre,27,3,107027.52,1,1,0,173425.68,0,0,1,PLATINUM,610
3123.0,15575002,Ferguson,676,Francia,Hombre,29,4,140720.93,1,1,0,36221.18,0,0,5,PLATINUM,439
3124.0,15622171,Nnamdi,642,Francia,Hombre,30,8,80964.57,2,1,0,174738.2,0,0,4,PLATINUM,270
3126.0,15685346,Chu,736,España,Mujer,26,4,135889.13,1,1,1,165692.03,0,0,4,PLATINUM,253
3127.0,15691808,King,656,Francia,Hombre,43,7,134919.85,1,1,0,194691.95,0,0,1,DIAMOND,421
3128.0,15721007,Charlton,776,Alemania,Hombre,33,8,115130.34,1,0,0,129525.5,1,1,4,GOLD,658
3129.0,15794253,Marsh,832,España,Mujer,34,6,138190.13,2,0,1,146511.2,0,0,2,PLATINUM,424
3133.0,15619407,Buckley,615,Francia,Hombre,39,4,133707.09,1,1,1,108152.75,0,0,5,PLATINUM,358
3134.0,15646227,Folliero,682,Francia,Mujer,27,1,97893.2,1,1,0,166144.98,0,0,5,DIAMOND,635
3137.0,15617877,Jessop,607,Francia,Hombre,44,0,0.0,2,1,1,81140.09,0,0,4,DIAMOND,430
3138.0,15772073,Hodge,664,Francia,Hombre,48,10,0.0,1,1,0,140173.17,1,1,1,PLATINUM,495
3139.0,15701537,Ignatiev,756,Francia,Hombre,60,2,0.0,1,1,1,166513.49,1,1,3,DIAMOND,858
3142.0,15769596,Yen,710,Alemania,Mujer,24,2,110407.44,2,0,0,15832.43,1,1,4,SILVER,993
3143.0,15586996,Azikiwe,697,Francia,Mujer,76,7,0.0,2,0,1,188772.45,0,0,3,DIAMOND,733
3144.0,15722061,Allen,619,Alemania,Mujer,41,8,142015.76,2,1,0,114323.66,0,0,5,DIAMOND,222
3147.0,15730688,Yu,548,Francia,Mujer,28,8,116755.5,2,1,1,158585.17,1,1,1,GOLD,519
3148.0,15753102,Curtis,752,España,Hombre,44,6,83870.33,1,1,0,178722.24,0,0,3,SILVER,238
3149.0,15810075,Fang,648,Francia,Mujer,39,6,130694.89,2,1,1,153955.38,1,1,2,DIAMOND,912
3150.0,15723373,Page,643,España,Mujer,34,8,117451.47,1,1,0,65374.86,0,0,2,DIAMOND,531
3152.0,15584320,Brennan,686,Francia,Mujer,39,3,111695.62,1,0,0,136643.84,0,0,4,DIAMOND,408
3158.0,15815236,Chiganu,574,España,Hombre,34,5,0.0,2,0,0,28269.86,0,0,5,DIAMOND,626
3159.0,15811177,Beneventi,643,Francia,Mujer,31,3,167949.48,1,1,0,143162.34,0,0,2,GOLD,906
3161.0,15672821,Owen,591,Francia,Hombre,28,5,0.0,2,1,1,48606.92,0,0,4,SILVER,916
3163.0,15600379,Hsiung,608,España,Hombre,34,7,86656.13,1,0,1,59890.29,0,0,1,SILVER,252
3164.0,15801336,Ch'ang,649,Alemania,Mujer,37,8,114737.26,1,1,1,106655.88,1,1,1,DIAMOND,381
3165.0,15721592,Barton,665,Francia,Mujer,38,5,0.0,2,1,0,156439.56,0,0,4,PLATINUM,837
3167.0,15746203,Hsia,555,Alemania,Hombre,62,4,119817.33,1,0,1,43507.1,1,1,2,GOLD,697
3169.0,15680752,Horrocks,675,Francia,Mujer,49,0,0.0,1,1,1,80496.71,1,1,4,SILVER,448
3170.0,15688172,Tai,677,España,Hombre,40,5,0.0,2,1,0,88947.56,0,0,4,GOLD,314
3172.0,15589449,Frye,815,Francia,Mujer,56,3,0.0,3,1,1,94248.16,1,1,3,GOLD,688
3173.0,15692819,Toscani,665,Alemania,Hombre,32,1,132178.67,1,0,0,11865.76,0,0,1,GOLD,274
3176.0,15764604,Sutherland,586,Francia,Mujer,35,7,164769.02,3,1,0,119814.25,1,1,3,SILVER,290
3177.0,15613014,Hs?,722,Alemania,Hombre,29,1,107233.85,2,1,0,24924.92,0,0,2,DIAMOND,941
3179.0,15609669,Chuang,542,Francia,Mujer,39,4,109949.39,2,1,1,41268.65,0,0,4,SILVER,339
3181.0,15750447,Ozoemena,678,Francia,Mujer,60,10,117738.81,1,1,0,147489.76,1,1,4,DIAMOND,599
3183.0,15638646,Lucchese,669,Francia,Mujer,43,1,160474.59,1,1,1,95963.14,0,0,3,DIAMOND,946
3184.0,15734161,Nnonso,636,Francia,Hombre,43,6,0.0,2,1,0,43128.95,0,0,5,PLATINUM,748
3185.0,15631070,Gerasimova,667,Alemania,Hombre,55,9,154393.43,1,1,1,137674.96,1,1,3,SILVER,887
3189.0,15586757,Anenechukwu,801,Francia,Mujer,32,4,75170.54,1,1,1,37898.5,0,0,1,SILVER,451
3190.0,15596522,Meredith,692,Francia,Mujer,42,2,0.0,2,1,0,145222.93,0,0,3,PLATINUM,498
3193.0,15566689,Chimaoke,554,España,Hombre,66,8,0.0,2,1,1,116747.62,0,0,1,PLATINUM,259
3194.0,15725794,Winters,659,Francia,Mujer,49,1,0.0,1,1,0,116249.72,1,1,4,PLATINUM,219
3195.0,15673539,Napolitani,690,Francia,Mujer,26,3,118097.87,1,1,0,61257.83,0,0,4,GOLD,979
3197.0,15675791,Williams,610,Francia,Hombre,36,4,129440.3,2,1,0,102638.35,0,0,4,PLATINUM,975
3198.0,15747043,Giles,599,España,Hombre,36,4,0.0,2,0,0,13210.56,0,0,3,DIAMOND,928
3201.0,15720745,Murray,635,España,Hombre,24,4,140197.18,1,1,1,142935.83,0,0,4,SILVER,907
3203.0,15598070,Marchesi,564,Francia,Mujer,33,4,135946.26,1,1,0,63170.0,0,0,3,DIAMOND,696
3204.0,15787550,Chao,719,Francia,Hombre,69,3,0.0,2,1,1,58320.06,0,0,4,SILVER,489
3207.0,15596761,Hawdon,515,Alemania,Hombre,60,9,113715.36,1,1,0,18424.24,1,1,1,GOLD,850
3208.0,15652400,Moss,667,España,Hombre,56,2,168883.08,1,0,1,18897.78,0,0,2,PLATINUM,321
3209.0,15717893,Briggs,607,Alemania,Hombre,36,8,143421.74,1,1,0,97879.02,0,0,1,SILVER,641
3211.0,15733964,Russo,606,España,Mujer,53,1,109330.06,1,1,1,75860.01,0,0,5,DIAMOND,582
3212.0,15753861,Ballard,686,Alemania,Mujer,27,1,115095.88,2,0,0,78622.46,0,0,2,DIAMOND,873
3213.0,15747097,Hs?,611,Francia,Hombre,35,10,0.0,1,1,1,23598.23,1,1,5,SILVER,927
3214.0,15594762,Pisani,827,España,Hombre,46,1,183276.32,1,1,1,13460.27,0,0,4,DIAMOND,511
3215.0,15667417,Tao,572,Francia,Hombre,33,9,68193.72,1,1,0,19998.31,0,0,1,GOLD,269
3216.0,15684861,Thomson,726,Francia,Mujer,32,8,0.0,2,0,0,185075.63,0,0,2,SILVER,233
3219.0,15774872,Joslin,663,Francia,Hombre,36,10,0.0,2,1,0,136349.55,0,0,5,PLATINUM,839
3220.0,15611191,Scott,505,Alemania,Mujer,37,10,122453.97,2,1,1,52693.99,0,0,5,DIAMOND,254
3223.0,15575247,Cartwright,524,Francia,Hombre,30,1,0.0,2,1,0,126812.85,0,0,3,DIAMOND,706
3225.0,15713463,Tate,645,Alemania,Mujer,41,2,138881.04,1,1,0,129936.53,1,1,2,GOLD,936
3227.0,15796351,Yao,603,Alemania,Hombre,35,1,105346.03,2,1,1,130379.5,0,0,5,SILVER,701
3228.0,15639576,Burns,691,Francia,Hombre,26,9,136623.19,1,1,0,153228.0,0,0,3,GOLD,550
3230.0,15589715,Fulks,584,Francia,Mujer,66,5,0.0,1,1,0,49553.38,1,1,4,GOLD,770
3231.0,15769902,Christie,679,Francia,Mujer,33,6,0.0,2,1,1,98015.85,0,0,5,PLATINUM,521
3233.0,15814553,Ball,559,Francia,Mujer,34,5,68999.66,2,1,1,66879.27,0,0,2,PLATINUM,840
3235.0,15664907,Alexander,527,Francia,Hombre,47,1,0.0,1,1,0,21312.16,1,1,3,PLATINUM,590
3236.0,15612465,Siciliano,684,España,Hombre,34,9,100628.0,2,1,1,190263.78,0,0,2,PLATINUM,451
3237.0,15810800,Ositadimma,673,España,Mujer,32,0,0.0,1,1,1,72873.33,0,0,4,GOLD,726
3238.0,15665760,Kazantsev,802,España,Hombre,38,7,0.0,2,0,1,57764.65,0,0,5,GOLD,476
3239.0,15588080,Giles,675,Francia,Hombre,54,6,0.0,1,1,0,110273.84,1,1,2,SILVER,420
3240.0,15776844,Hao,762,España,Mujer,19,6,0.0,2,1,0,55500.17,0,0,1,DIAMOND,931
3243.0,15729908,Allan,411,Francia,Mujer,36,10,0.0,1,0,0,120694.35,0,0,2,PLATINUM,329
3245.0,15646936,Nnamdi,631,Alemania,Mujer,32,2,146810.99,2,1,1,180990.29,0,0,1,GOLD,378
3247.0,15579212,Chuang,638,Francia,Hombre,57,6,0.0,1,1,0,33676.48,1,1,4,GOLD,523
3248.0,15721835,Owen,791,España,Hombre,25,7,0.0,1,1,0,89666.28,0,0,5,PLATINUM,740
3249.0,15800515,Singh,516,Francia,Hombre,35,5,128653.59,1,1,0,127558.26,0,0,5,DIAMOND,595
3250.0,15591279,Nwagugheuzo,734,Francia,Hombre,37,3,80387.81,1,0,1,77272.62,0,0,5,SILVER,350
3252.0,15750335,Paterson,850,Alemania,Hombre,43,0,108508.82,3,1,0,184044.8,1,1,5,PLATINUM,721
3253.0,15699619,Rivas,641,Francia,Hombre,31,10,155978.17,1,1,0,91510.71,0,0,4,SILVER,990
3254.0,15606472,Lung,585,Francia,Mujer,38,5,0.0,1,1,1,87363.56,0,0,1,GOLD,822
3255.0,15778368,Allan,552,Alemania,Hombre,50,4,121175.56,1,1,0,117505.07,1,1,1,DIAMOND,662
3256.0,15671387,Fetherstonhaugh,507,Francia,Mujer,29,4,89349.47,2,0,0,180626.68,0,0,3,GOLD,889
3257.0,15573926,Lung,735,España,Hombre,38,7,86131.71,2,0,0,93478.96,0,0,5,PLATINUM,692
3258.0,15709183,Davidson,707,Francia,Mujer,58,3,102346.86,1,1,1,114672.64,0,0,5,PLATINUM,887
3259.0,15577514,Mai,698,Alemania,Mujer,36,7,121263.62,1,1,1,13387.88,0,0,3,DIAMOND,233
3261.0,15768072,Mitchell,688,España,Mujer,33,2,0.0,1,0,0,27557.18,1,1,1,DIAMOND,878
3263.0,15654456,Napolitano,511,Alemania,Hombre,48,6,149726.08,1,0,0,88307.87,1,1,2,GOLD,527
3264.0,15807525,Bailey,447,Francia,Hombre,43,2,0.0,2,1,0,33879.26,1,1,5,GOLD,348
3266.0,15671249,Kent,422,Francia,Mujer,33,2,0.0,2,1,0,102655.31,0,0,4,SILVER,332
3269.0,15611430,Abramowitz,690,Francia,Hombre,54,5,0.0,1,1,0,12847.61,1,1,5,GOLD,439
3272.0,15708791,Abazu,584,España,Hombre,32,9,85534.83,1,0,0,169137.24,0,0,5,PLATINUM,226
3275.0,15596984,Pinto,629,Francia,Mujer,31,6,0.0,1,1,1,16447.6,1,1,3,PLATINUM,427
3279.0,15683758,Onyekachukwu,640,Francia,Hombre,44,7,111833.47,1,1,0,67202.74,0,0,3,PLATINUM,355
3280.0,15670615,Castiglione,652,España,Hombre,37,7,0.0,2,1,0,68789.93,0,0,4,GOLD,932
3283.0,15806901,Henderson,584,Francia,Mujer,39,2,112687.69,1,1,1,127749.61,0,0,4,PLATINUM,857
3284.0,15775335,Ellis,635,Alemania,Mujer,48,4,81556.89,2,1,0,191914.37,0,0,2,DIAMOND,488
3285.0,15724150,Nkemdirim,814,Francia,Hombre,48,9,136596.85,1,1,1,185791.9,0,0,3,GOLD,935
3287.0,15672330,Lear,678,Francia,Mujer,31,1,0.0,2,0,1,130446.65,0,0,2,GOLD,246
3288.0,15668521,Jamieson,693,Francia,Hombre,37,1,0.0,2,1,1,82867.55,0,0,1,DIAMOND,502
3289.0,15807837,Mazzanti,640,Francia,Mujer,30,6,107499.7,1,1,1,187632.22,0,0,5,DIAMOND,663
3290.0,15592570,Marino,773,España,Mujer,23,8,0.0,2,1,0,56759.79,0,0,5,DIAMOND,359
3293.0,15757632,Hughes-Jones,496,Francia,Mujer,41,1,176024.05,2,1,0,182337.98,0,0,1,DIAMOND,754
3294.0,15691863,Cody,751,Francia,Mujer,39,3,0.0,2,1,1,84175.34,0,0,4,DIAMOND,254
3295.0,15706071,Hunt,528,Alemania,Hombre,39,0,127631.62,1,0,1,22197.8,1,1,4,PLATINUM,654
3296.0,15654296,Estrada,754,España,Mujer,19,9,0.0,1,1,0,189641.11,0,0,3,SILVER,933
3297.0,15755018,Dickinson,568,Alemania,Mujer,26,10,109819.16,2,1,0,154491.39,0,0,2,SILVER,865
3299.0,15670587,Yang,558,Alemania,Hombre,25,10,111363.1,2,1,0,197264.35,0,0,4,PLATINUM,837
3300.0,15724527,Forbes,825,Francia,Hombre,34,9,0.0,2,1,1,31933.06,0,0,3,SILVER,941
3301.0,15801904,Heard,677,Alemania,Hombre,28,0,143988.0,2,1,0,8755.69,1,1,4,PLATINUM,658
3302.0,15658195,Efremova,653,Francia,Hombre,34,5,118838.75,1,1,1,52820.13,0,0,2,GOLD,360
3304.0,15784320,Lenhardt,632,Francia,Mujer,44,3,133793.89,1,1,1,34607.14,1,1,1,SILVER,621
3305.0,15676513,Burns,601,Alemania,Hombre,35,8,71553.83,1,1,0,177384.45,0,0,4,DIAMOND,448
3307.0,15633854,Sun,654,Francia,Mujer,40,3,0.0,2,1,0,167889.1,0,0,4,DIAMOND,428
3309.0,15733014,Nolan,813,Francia,Mujer,62,10,64667.95,2,0,1,140454.14,0,0,4,SILVER,691
3313.0,15605684,Phelan,664,Francia,Mujer,31,7,104158.84,1,1,0,134169.85,0,0,2,PLATINUM,951
3314.0,15638988,Fu,684,Francia,Hombre,54,6,0.0,2,1,1,94888.6,0,0,3,SILVER,335
3315.0,15628767,Hotchin,608,España,Mujer,63,3,139529.93,2,1,1,175696.16,1,1,2,GOLD,961
3316.0,15737977,Aksyonov,527,Francia,Mujer,25,6,0.0,2,0,1,96758.58,0,0,3,SILVER,430
